DEALER ID,Cibil Score,TOTAL ASSET COST,ASSET CTG,ASSET MODEL NO,MARITAL STATUS,GENDER,ADDRESS TYPE,EMPLOY CONSTITUTION,EMPLOYER TYPE,phone_digitalage,Application Status
64261,725.0,88873.0,MCECA,143948,Married,Male,RESIDENCE,SALARIED,Non-Government,3497.0,1
94631,604.0,94404.0,MOECA,139543,Married,Male,RENTED-ROWHOUSE,SELF-EMPLOYED,Government,3660.0,0
92743,730.0,99681.0,SCECA,200010,Married,Male,Rented,SALARIED,SALARIED,1609.0,1
97592,725.0,81380.0,MCECA,134121,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,2300.0,1
60731,707.0,109290.0,SCECA,181455,Married,Female,Self/Spouse Owned,SALARIED,SALARIED,1998.0,1
107382,741.0,94404.0,MCECB,134121,Married,Male,RESIDENCE,SALARIED,SELF-EMPLOYED,2588.0,1
108147,740.0,102585.0,SCEXA,124648,Married,Female,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,2396.0,1
191670,739.0,80200.0,MCECA,138383,Married,Male,Self/Spouse Owned,SALARIED,SALARIED,1867.0,1
197500,607.0,94404.0,SCEXA,143232,Married,Male,Parental,SALARIED,Non-Government,6311.0,0
108646,752.0,94404.0,MCEXB,140208,Married,Male,RESIDENCE,SALARIED,Government,3545.0,1
76074,719.0,104867.0,MCEXA,129101,Married,Male,Parental,SALARIED,SALARIED,2822.0,1
73609,725.0,94404.0,MCEXB,145941,Single,Male,RESIDENCE,SELF-EMPLOYED,SELF-EMPLOYED,1677.0,0
85338,725.0,88254.0,MCECA,140208,Married,Male,Parental,SALARIED,SALARIED,2812.0,1
79146,785.0,94404.0,MCECC,129101,Single,Male,PARENT OWNED-HOUSE,SELF-EMPLOYED,SALARIED,1888.0,1
108797,725.0,77740.0,MCECA,143624,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,2077.0,1
106568,725.0,94404.0,SCECA,143240,Single,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,432.0,0
73894,725.0,81538.0,MCECA,134121,Married,Male,Rented,SALARIED,SALARIED,809.0,1
110144,728.0,98790.0,SCECA,134123,Single,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,2002.0,1
192001,725.0,94404.0,SCECA,134121,Married,Male,RESIDENCE,SALARIED,SALARIED,1998.0,0
100466,725.0,140000.0,MCEXA,143609,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,327.0,1
77259,785.0,80650.0,MCECA,138383,Married,Male,Self/Spouse Owned,SALARIED,SALARIED,1998.0,1
105210,734.0,77155.0,MCECA,134121,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,-1.0,1
76372,553.0,94404.0,MCPRA,143240,Married,Male,OWNED-BUNGLOW,SALARIED,SELF-EMPLOYED,1998.0,0
193887,780.0,91987.0,SCECA,143240,Married,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,1998.0,1
95821,716.0,92683.0,MCEXA,139542,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,2396.0,1
85953,725.0,94404.0,ESECB,140208,Married,Male,RESIDENCE,SELF-EMPLOYED,Government,4285.0,0
191391,722.0,94404.0,MCEXA,129101,Married,Male,RENTED-ROWHOUSE,SELF-EMPLOYED,SELF-EMPLOYED,2396.0,0
72548,725.0,86078.0,SCECA,140213,Married,Female,RESIDENCE,SELF-EMPLOYED,SELF-EMPLOYED,1998.0,1
113185,725.0,94404.0,MOECA,138382,Single,Female,Company Provided,SALARIED,Non-Government,1413.0,0
107240,725.0,87654.0,MCECA,140208,Married,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,462.0,1
114055,725.0,94404.0,ESNRB,180008,Single,Male,PARENT OWNED-HOUSE,SALARIED,SELF-EMPLOYED,158.0,1
64167,649.0,94404.0,SCECA,134898,Married,Male,RESIDENCE,SALARIED,SALARIED,267.0,0
101802,722.0,94404.0,MCECC,143238,Single,Male,RESIDENCE,SELF-EMPLOYED,SALARIED,1998.0,1
79548,746.0,99046.0,MCEXA,139543,Single,Male,Parental,SALARIED,SALARIED,1998.0,1
71211,683.0,94404.0,ESNRB,134897,Single,Male,RESIDENCE,SALARIED,Government,1988.0,0
76260,546.0,94404.0,MCEXA,143240,Single,Male,RESIDENCE,SELF-EMPLOYED,Government,1998.0,0
108688,725.0,79227.0,MCECA,134121,Single,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,2040.0,1
75326,779.0,100285.0,MCECA,140208,Married,Male,Parental,SALARIED,SALARIED,1998.0,1
75519,738.0,135079.0,SCEXA,198327,Married,Male,Self/Spouse Owned,SALARIED,SALARIED,456.0,1
106551,728.0,113692.0,SCECA,134896,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,1998.0,1
108762,725.0,94404.0,ESNRB,199546,Single,Female,RESIDENCE,SELF-EMPLOYED,SELF-EMPLOYED,497.0,0
50020,707.0,94404.0,MOECA,133255,Married,Male,Parental,SELF-EMPLOYED,SALARIED,5324.0,1
81126,575.0,94404.0,MCEXB,134896,Married,Male,Parental,SALARIED,Non-Government,1998.0,0
81376,605.0,94404.0,ESNRB,133252,Married,Female,OWNED-BUNGLOW,SELF-EMPLOYED,SALARIED,-1.0,0
76260,711.0,94404.0,SCECA,143241,Single,Male,RESIDENCE,SALARIED,Government,1998.0,1
201098,725.0,149416.0,MCPRA,143617,Single,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,517.0,1
79245,774.0,94190.0,SCEXA,124650,Single,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,2396.0,1
101661,725.0,94404.0,MCEXA,140213,Single,Female,OWNDED-FLAT,SELF-EMPLOYED,SALARIED,-1.0,0
87729,618.0,94404.0,MCECC,200153,Married,Male,OWNDED-FLAT,SELF-EMPLOYED,SALARIED,100.0,0
108390,725.0,88504.0,MCECA,140212,Single,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,1998.0,1
113096,751.0,86300.0,MCECA,134122,Single,Male,RESIDENCE,SELF-EMPLOYED,SELF-EMPLOYED,1998.0,1
109488,725.0,94404.0,SCEXA,175683,Single,Male,Parental,SELF-EMPLOYED,Non-Government,2396.0,1
91961,725.0,104947.0,MCEXA,143607,Married,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,1157.0,1
200246,734.0,72750.0,ESNRC,198312,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,510.0,1
109477,715.0,73425.0,MCECB,140681,Married,Female,Parental,SELF-EMPLOYED,SELF-EMPLOYED,2021.0,1
104644,725.0,94404.0,SCECA,143244,Married,Male,RESIDENCE,SALARIED,Government,1988.0,0
108163,741.0,99294.0,SCECA,143241,Single,Female,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,1988.0,1
82880,725.0,88590.0,MCECA,140212,Married,Male,Self/Spouse Owned,SALARIED,SALARIED,1657.0,1
106934,725.0,89821.0,MCECA,199546,Married,Male,RESIDENCE,SELF-EMPLOYED,SELF-EMPLOYED,2396.0,1
93133,725.0,94404.0,SCEXA,143232,Single,Female,RENTED-ROWHOUSE,SELF-EMPLOYED,Government,317.0,0
97012,725.0,101089.0,MCEXA,139543,Single,Male,RESIDENCE,SALARIED,Non-Government,3497.0,1
106966,703.0,94404.0,EMECA,133253,Single,Male,OWNDED-FLAT,SALARIED,SELF-EMPLOYED,3408.0,0
112902,725.0,94404.0,ESNRB,160214,Single,Male,OWNED-ROWHOUSE,SALARIED,SELF-EMPLOYED,1998.0,1
57893,764.0,89125.0,SCECA,134124,Single,Male,Self/Spouse Owned,SALARIED,SALARIED,1988.0,1
107593,725.0,94404.0,ESNRC,134897,Married,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,116.0,1
106989,775.0,105222.0,MCEXA,129101,Single,Male,Parental,SALARIED,SALARIED,790.0,1
96626,725.0,94404.0,MCPRA,124650,Single,Male,Self/Spouse Owned,SELF-EMPLOYED,Non-Government,2094.0,0
88282,641.0,94404.0,MCPRA,199546,Single,Male,RESIDENCE,SALARIED,SELF-EMPLOYED,419.0,0
94625,749.0,86827.0,MCECA,134122,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,3381.0,1
94799,715.0,96315.0,SCECA,143240,Single,Male,Parental,SALARIED,SALARIED,936.0,1
107775,571.0,94404.0,MCEXA,139541,Married,Male,PARENT OWNED-FLAT,SELF-EMPLOYED,Government,1551.0,0
199427,725.0,94404.0,SCEXA,198310,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,Government,1262.0,0
112601,725.0,86917.0,MCECA,140212,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,1998.0,1
95981,743.0,94404.0,ESECB,185294,Married,Female,Company Provided,SELF-EMPLOYED,SELF-EMPLOYED,1807.0,0
83531,725.0,150569.0,MCPRA,149318,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,419.0,1
73169,699.0,94404.0,MCPRA,175683,Single,Male,RESIDENCE,SALARIED,Non-Government,2716.0,0
79195,725.0,106484.0,MCEXA,175682,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,243.0,1
95572,752.0,94404.0,ESECB,133251,Single,Male,OWNED-PENTHOUSE,SELF-EMPLOYED,SELF-EMPLOYED,1988.0,1
107382,546.0,94404.0,MOECA,199546,Single,Male,RESIDENCE,SELF-EMPLOYED,Non-Government,-1.0,0
73048,612.0,94404.0,MCEXB,199546,Married,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,1218.0,0
94844,714.0,100907.0,SCECA,143240,Married,Male,RESIDENCE,SELF-EMPLOYED,SELF-EMPLOYED,3408.0,1
191664,730.0,94404.0,EMECA,154116,Married,Male,Parental,SALARIED,Non-Government,1998.0,1
89409,725.0,105846.0,MCEXA,129101,Married,Female,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,3497.0,1
94065,694.0,94404.0,MCPRA,139543,Married,Male,RESIDENCE,SELF-EMPLOYED,SELF-EMPLOYED,5324.0,0
81428,726.0,91930.0,MCECA,143948,Married,Male,RESIDENCE,SELF-EMPLOYED,SELF-EMPLOYED,547.0,1
84567,580.0,94404.0,SCECA,143616,Married,Male,RESIDENCE,SELF-EMPLOYED,SALARIED,1998.0,0
195655,725.0,90160.0,SCECA,134898,Married,Female,Self/Spouse Owned,SALARIED,SALARIED,4385.0,1
96005,725.0,93800.0,MCECA,199546,Single,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,2392.0,1
108634,725.0,98867.0,SCECA,134123,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,2508.0,1
84622,657.0,94404.0,MCEXB,143615,Single,Male,RESIDENCE,SALARIED,Government,518.0,0
88151,611.0,94404.0,MCPRA,153778,Single,Male,OWNED-PENTHOUSE,SELF-EMPLOYED,Government,1988.0,0
199283,759.0,68977.0,ESNRC,198312,Single,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,1998.0,1
100598,725.0,94404.0,MCECA,143240,Single,Male,Self/Spouse Owned,SALARIED,SALARIED,2157.0,1
196251,725.0,94404.0,MCPRA,143607,Single,Male,Company Provided,SELF-EMPLOYED,Non-Government,5324.0,0
84373,704.0,88714.0,MCECA,140208,Married,Male,RESIDENCE,SELF-EMPLOYED,SELF-EMPLOYED,2396.0,1
64784,725.0,79606.0,MCECA,134121,Married,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,115.0,1
73328,664.0,94404.0,MOECA,178903,Single,Male,RESIDENCE,SELF-EMPLOYED,SALARIED,1988.0,0
57824,725.0,103791.0,MCEXA,139543,Married,Male,Parental,SALARIED,SALARIED,1988.0,1
71548,725.0,94404.0,MCPRA,160001,Married,Female,RESIDENCE,SELF-EMPLOYED,SALARIED,2266.0,1
93132,653.0,94404.0,ESECB,183087,Married,Male,RESIDENCE,SALARIED,Non-Government,2304.0,0
199179,752.0,89190.0,MCECA,140212,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,-1.0,1
66238,725.0,90717.0,MCECA,140208,Married,Male,Parental,SALARIED,SALARIED,1949.0,1
84378,725.0,93147.0,MCEXA,139542,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,2190.0,1
68210,723.0,94404.0,MOECA,145122,Married,Male,OWNDED-FLAT,SALARIED,Government,327.0,1
106589,728.0,94404.0,MCEXA,149668,Married,Male,PARENT OWNED-FLAT,SELF-EMPLOYED,Non-Government,135.0,0
111531,725.0,94404.0,SCECA,140212,Single,Male,RESIDENCE,SELF-EMPLOYED,SALARIED,2368.0,0
73257,621.0,94404.0,MCECB,140208,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,Government,2396.0,0
106557,725.0,107261.0,SCECA,134123,Married,Female,Rented,SALARIED,SALARIED,1998.0,1
190749,533.0,94404.0,MCEXA,139744,Married,Male,RESIDENCE,SELF-EMPLOYED,SELF-EMPLOYED,1988.0,0
76260,725.0,102196.0,MCEXA,129101,Single,Female,RESIDENCE,SELF-EMPLOYED,SELF-EMPLOYED,2190.0,1
96112,625.0,94404.0,EMECA,143240,Single,Female,OWNED-ROWHOUSE,SALARIED,Government,106.0,0
99799,717.0,94404.0,ESNRC,175955,Single,Male,RESIDENCE,SELF-EMPLOYED,SALARIED,104.0,0
109883,725.0,90249.0,SCECA,183086,Married,Male,Self/Spouse Owned,SALARIED,SALARIED,2113.0,1
76280,725.0,94404.0,SCECA,149670,Married,Male,Rented,SALARIED,Non-Government,1998.0,1
92804,771.0,118000.0,MCEXA,178903,Single,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,1998.0,1
90774,567.0,94404.0,SCEXA,153778,Married,Male,OWNED-BUNGLOW,SELF-EMPLOYED,Government,1612.0,0
101041,656.0,94404.0,SCECA,140681,Single,Male,Rented,SALARIED,Non-Government,1998.0,0
84315,770.0,99461.0,SCECA,143240,Married,Male,Self/Spouse Owned,SALARIED,SALARIED,1988.0,1
108719,725.0,85190.0,MCECA,140212,Married,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,737.0,1
84688,595.0,94404.0,MCEXB,149668,Single,Male,Self/Spouse Owned,SALARIED,Non-Government,3334.0,0
94065,682.0,94404.0,MCECA,140210,Married,Female,RESIDENCE,SELF-EMPLOYED,SELF-EMPLOYED,501.0,0
191355,692.0,94404.0,SCECA,160832,Single,Male,Self/Spouse Owned,SELF-EMPLOYED,Government,2230.0,0
92528,725.0,75893.0,MCECC,143232,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,867.0,1
92854,725.0,94404.0,ESECB,129101,Married,Male,OWNED-BUNGLOW,SALARIED,SELF-EMPLOYED,347.0,1
75327,713.0,94404.0,EMECA,178903,Married,Male,OWNED-BUNGLOW,SALARIED,Non-Government,117.0,0
91969,752.0,94404.0,MCEXA,143241,Single,Male,RESIDENCE,SALARIED,Government,103.0,0
71152,725.0,89957.0,MCECA,140212,Married,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,140.0,1
69807,681.0,94404.0,MCPRA,133251,Single,Female,OWNDED-FLAT,SELF-EMPLOYED,Non-Government,1998.0,0
75270,725.0,94404.0,SCEXA,134121,Married,Male,OWNED-ROWHOUSE,SELF-EMPLOYED,Government,-1.0,1
94232,725.0,94404.0,MCPRA,199546,Single,Male,Rented,SELF-EMPLOYED,SALARIED,698.0,0
87314,538.0,94404.0,ESNRC,174641,Single,Female,Parental,SALARIED,Government,351.0,0
199871,659.0,94404.0,ESECB,140211,Married,Male,RENTED-ROWHOUSE,SALARIED,Government,1576.0,0
71133,725.0,87485.0,MCECA,145941,Married,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,1079.0,1
73970,725.0,76870.0,MCECA,134121,Single,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,1988.0,1
100598,646.0,94404.0,ESNRB,143240,Single,Male,RESIDENCE,SALARIED,SALARIED,570.0,0
96622,669.0,100632.0,MCEXA,129102,Married,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,2312.0,1
109370,712.0,94404.0,EMECA,139542,Single,Male,RESIDENCE,SALARIED,SALARIED,1998.0,1
65315,725.0,111208.0,SCECA,181455,Married,Male,Rented,SALARIED,SALARIED,4839.0,1
191999,793.0,94404.0,MOECA,200010,Single,Male,Parental,SALARIED,Non-Government,1998.0,0
110867,725.0,81612.0,MCECA,143624,Married,Male,Rented,SELF-EMPLOYED,SELF-EMPLOYED,2031.0,1
110989,636.0,94404.0,SCECA,140212,Single,Male,Parental,SELF-EMPLOYED,Non-Government,1301.0,0
69383,675.0,94404.0,ESNRC,129101,Married,Male,OWNED-PENTHOUSE,SALARIED,Government,1998.0,0
95268,780.0,80300.0,MCECA,134121,Married,Male,Self/Spouse Owned,SALARIED,SALARIED,2984.0,1
69305,769.0,98000.0,SCECA,143240,Married,Male,Parental,SALARIED,SALARIED,1884.0,1
109488,725.0,94404.0,MCECC,140208,Married,Female,OWNED-ROWHOUSE,SALARIED,SELF-EMPLOYED,213.0,0
87532,757.0,94404.0,EMECA,139540,Married,Male,RESIDENCE,SELF-EMPLOYED,SALARIED,1958.0,0
82944,716.0,94300.0,MCEXA,143238,Married,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,1883.0,1
85854,705.0,94404.0,ESECB,139542,Single,Male,PARENT OWNED-FLAT,SELF-EMPLOYED,Non-Government,1709.0,1
62593,768.0,94404.0,MCPRA,140208,Married,Male,RESIDENCE,SELF-EMPLOYED,SELF-EMPLOYED,2847.0,1
79454,707.0,88699.0,MCECA,160832,Single,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,1218.0,1
113207,717.0,122236.0,SCEXA,139546,Single,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,1998.0,1
99687,725.0,94404.0,EMECA,143608,Single,Male,OWNED-BUNGLOW,SELF-EMPLOYED,Non-Government,2824.0,1
108481,725.0,103019.0,MCEXA,175683,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,497.0,1
95590,665.0,90668.0,MCECA,160832,Married,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,809.0,1
74152,709.0,100500.0,MCEXA,129102,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,993.0,1
85446,733.0,205958.0,MCPRA,201532,Single,Male,Self/Spouse Owned,SALARIED,SALARIED,1965.0,1
85854,767.0,94404.0,EMECA,149317,Married,Male,RESIDENCE,SALARIED,Government,1998.0,1
101837,743.0,98330.0,SCEXA,124650,Married,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,1988.0,1
200471,725.0,94404.0,MCEXA,198318,Single,Male,PARENT OWNED-FLAT,SALARIED,Non-Government,2318.0,1
72838,725.0,101353.0,MCEXA,139542,Single,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,1998.0,1
95935,725.0,94710.0,SCECA,143240,Married,Male,Rented,SALARIED,SALARIED,1988.0,1
75326,642.0,94404.0,MCECB,140208,Married,Male,RESIDENCE,SELF-EMPLOYED,SELF-EMPLOYED,1988.0,0
199772,763.0,70931.0,MCECB,160892,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,1988.0,1
84241,725.0,96910.0,MCEXA,143950,Married,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,1004.0,1
106375,749.0,79970.0,MCECA,143624,Married,Female,Parental,SALARIED,SALARIED,3439.0,1
196703,725.0,94404.0,SCECA,138383,Single,Male,RESIDENCE,SALARIED,Non-Government,2342.0,1
65078,713.0,94404.0,MCECB,134121,Married,Male,OWNDED-FLAT,SELF-EMPLOYED,Government,639.0,0
192020,672.0,94404.0,ESNRB,143624,Married,Male,Rented,SELF-EMPLOYED,SELF-EMPLOYED,1998.0,0
79245,643.0,94404.0,EMECA,139542,Single,Male,OWNED-PENTHOUSE,SALARIED,Government,1998.0,0
112006,725.0,104000.0,MCECA,199546,Married,Male,Rented,SELF-EMPLOYED,SELF-EMPLOYED,2649.0,1
87732,726.0,92148.0,MCEXA,139542,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,419.0,1
89682,655.0,94404.0,ESECB,140212,Single,Male,Self/Spouse Owned,SELF-EMPLOYED,SALARIED,1998.0,0
114020,562.0,94404.0,MCECA,143607,Married,Male,RESIDENCE,SALARIED,SALARIED,146.0,0
196057,725.0,94404.0,MCECB,192854,Single,Male,RESIDENCE,SALARIED,SALARIED,456.0,0
106351,642.0,94404.0,MCECC,181455,Single,Male,RESIDENCE,SELF-EMPLOYED,SALARIED,2045.0,0
89450,725.0,94404.0,EMECA,199546,Married,Male,Parental,SALARIED,SALARIED,2885.0,1
64811,708.0,94404.0,SCEXA,160832,Single,Male,RESIDENCE,SELF-EMPLOYED,Non-Government,935.0,1
75326,725.0,94404.0,MCECC,140208,Married,Female,OWNED-PENTHOUSE,SELF-EMPLOYED,Government,668.0,0
105475,764.0,110833.0,SCECA,185293,Married,Male,Self/Spouse Owned,SALARIED,SALARIED,442.0,1
102425,724.0,94404.0,MOECA,133251,Married,Male,RESIDENCE,SELF-EMPLOYED,Government,1998.0,1
87154,760.0,94404.0,MCECA,199546,Single,Male,RESIDENCE,SELF-EMPLOYED,SALARIED,1281.0,1
82880,734.0,94404.0,MCECB,140212,Married,Male,OWNED-BUNGLOW,SALARIED,Government,1965.0,1
94944,725.0,94404.0,SCECA,129101,Married,Male,OWNDED-FLAT,SELF-EMPLOYED,Government,2396.0,0
89325,628.0,94404.0,MCECB,143240,Married,Male,RESIDENCE,SELF-EMPLOYED,Government,1998.0,0
66993,725.0,98069.0,MCEXA,139543,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,2334.0,1
98771,725.0,88192.0,MCECA,140208,Single,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,967.0,1
94625,725.0,94404.0,SCEXA,140208,Married,Female,RESIDENCE,SALARIED,SALARIED,2824.0,0
60481,721.0,94404.0,ESECB,143241,Married,Male,RENTED-ROWHOUSE,SELF-EMPLOYED,SELF-EMPLOYED,881.0,0
192523,616.0,94404.0,MCECA,143607,Single,Male,OWNED-PENTHOUSE,SALARIED,Government,201.0,0
90774,725.0,106775.0,MCEXA,143607,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,570.0,1
195779,725.0,93000.0,MCECA,140208,Single,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,1998.0,1
50731,742.0,94404.0,ESECB,143240,Married,Male,RESIDENCE,SELF-EMPLOYED,SALARIED,1998.0,1
77867,615.0,94404.0,MCECA,143238,Married,Male,RESIDENCE,SALARIED,SALARIED,1998.0,0
191355,764.0,101650.0,MCEXA,143237,Married,Male,Self/Spouse Owned,SALARIED,SALARIED,161.0,1
96381,725.0,94404.0,MOECA,149668,Married,Male,RESIDENCE,SELF-EMPLOYED,Non-Government,1756.0,1
96045,725.0,97479.0,SCECA,143240,Married,Male,Parental,SALARIED,SALARIED,1998.0,1
71152,732.0,94404.0,MCECC,143237,Single,Male,Parental,SALARIED,SALARIED,1998.0,1
85053,725.0,101770.0,MCEXA,175683,Single,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,2396.0,1
113207,753.0,108106.0,SCECA,181455,Single,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,1262.0,1
106929,588.0,94404.0,MCEXA,134123,Married,Male,Self/Spouse Owned,SALARIED,SALARIED,1998.0,0
113018,763.0,94404.0,SCECA,134898,Married,Male,RESIDENCE,SELF-EMPLOYED,SELF-EMPLOYED,1988.0,0
65264,743.0,139170.0,SCECA,140215,Single,Female,Parental,SALARIED,SALARIED,2215.0,1
76280,679.0,94404.0,SCEXA,143244,Single,Female,PARENT OWNED-HOUSE,SELF-EMPLOYED,SALARIED,3095.0,0
190858,725.0,87648.0,MCECA,140208,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,2781.0,1
109925,725.0,94404.0,MCECA,199546,Married,Male,RESIDENCE,SALARIED,Non-Government,223.0,1
85338,725.0,94404.0,MCEXB,140208,Married,Male,Rented,SALARIED,SELF-EMPLOYED,857.0,0
112050,593.0,94404.0,SCECA,199546,Married,Male,RESIDENCE,SELF-EMPLOYED,SELF-EMPLOYED,1998.0,0
105706,725.0,95825.0,MCEXA,143238,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,2303.0,1
78600,777.0,96641.0,MCEXA,139543,Married,Female,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,2396.0,1
199284,752.0,94404.0,MCECB,198311,Single,Male,PARENT OWNED-FLAT,SELF-EMPLOYED,SALARIED,1988.0,1
98006,744.0,94404.0,MCECC,139543,Married,Male,RENTED-ROWHOUSE,SELF-EMPLOYED,Non-Government,1988.0,1
112006,701.0,101856.0,SCEXA,159772,Married,Male,Parental,SALARIED,SALARIED,2312.0,1
107700,699.0,94404.0,MCECB,139546,Married,Male,RENTED-ROWHOUSE,SALARIED,SALARIED,1998.0,0
92285,725.0,96500.0,MCEXA,143238,Married,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,2240.0,1
64968,725.0,94404.0,MCEXB,145941,Married,Male,RESIDENCE,SELF-EMPLOYED,Non-Government,2078.0,0
110989,725.0,80865.0,MCECA,134121,Married,Male,Parental,SALARIED,SALARIED,1896.0,1
108239,691.0,94404.0,MCECB,145121,Single,Male,RESIDENCE,SALARIED,Government,1613.0,0
198995,725.0,87701.0,MCECA,140208,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,1881.0,1
199108,533.0,94404.0,SCEXA,170161,Single,Male,OWNED-PENTHOUSE,SALARIED,SELF-EMPLOYED,2463.0,0
87887,725.0,94404.0,SCECA,139542,Married,Male,RESIDENCE,SELF-EMPLOYED,Government,2396.0,0
87990,705.0,94404.0,MOECA,200010,Married,Male,RESIDENCE,SALARIED,SALARIED,973.0,1
61224,708.0,90990.0,SCECA,143240,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,1998.0,1
72821,775.0,94404.0,MCPRA,139546,Single,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,1988.0,1
74007,725.0,94404.0,MCECC,199546,Married,Male,RESIDENCE,SELF-EMPLOYED,SELF-EMPLOYED,1034.0,0
96477,756.0,91865.0,MCECA,175955,Married,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,2201.0,1
78017,755.0,94404.0,MCEXA,160214,Single,Male,RESIDENCE,SELF-EMPLOYED,Non-Government,1998.0,1
111618,702.0,94404.0,ESNRC,139546,Married,Male,RESIDENCE,SALARIED,SALARIED,1609.0,0
54476,725.0,94404.0,EMECA,143240,Single,Male,RESIDENCE,SALARIED,Non-Government,427.0,0
105322,725.0,115337.0,SCEXA,160001,Single,Female,Parental,SALARIED,SALARIED,1034.0,1
89450,760.0,90581.0,MCECA,134122,Single,Male,Parental,SALARIED,SALARIED,1998.0,1
96544,565.0,94404.0,SCEXA,134122,Single,Male,OWNED-BUNGLOW,SALARIED,SELF-EMPLOYED,2396.0,0
76334,684.0,94404.0,ESECB,133250,Single,Male,RESIDENCE,SELF-EMPLOYED,SELF-EMPLOYED,1998.0,0
73665,725.0,94404.0,ESNRB,139543,Single,Male,Rented,SELF-EMPLOYED,SELF-EMPLOYED,1254.0,1
